Date,PC1,PC2,Equal_weighted_PC
2003-08-22,-1.0559844054429262,-1.1418852239148163,-1.0989348146788713
2003-08-29,-1.1224058222097044,-1.1219930645501643,-1.1221994433799343
2003-09-05,-1.0484169769869753,-1.1412806389580754,-1.0948488079725254
2003-09-12,-0.7609933917898405,-1.188730498616628,-0.9748619452032343
2003-09-19,-1.0863541345837475,-1.3318850772462816,-1.2091196059150144
2003-09-26,-1.4448378716605714,-1.3854434734973993,-1.4151406725789855
2003-10-03,-1.4538754086739705,-1.386105438427158,-1.4199904235505643
2003-10-10,-1.5623779130267355,-1.3256255797345595,-1.4440017463806476
2003-10-17,-1.4945144993441308,-1.4523189038904147,-1.4734167016172728
2003-10-24,-1.348295349049398,-1.4914285117419588,-1.4198619303956783
2003-10-31,-1.2760417894663953,-1.5732462661817084,-1.4246440278240518
2003-11-07,-1.4026835352542848,-1.5077204086844294,-1.4552019719693572
2003-11-14,-1.2692353383244799,-1.483202393851297,-1.3762188660878885
2003-11-21,-1.04994882182434,-1.4816316079063787,-1.2657902148653593
2003-11-28,-0.8723676124403424,-1.5538556989263053,-1.213111655683324
2003-12-05,-1.059356842037914,-1.5196005285449075,-1.2894786852914106
2003-12-12,-0.9831434698827305,-1.5489614655337727,-1.2660524677082516
2003-12-19,-1.0359256245561836,-1.5901698652155096,-1.3130477448858466
2003-12-26,-0.9551505827592169,-1.6281536686451064,-1.2916521257021616
2004-01-02,-0.7633388177343605,-1.6895765469836883,-1.2264576823590243
2004-01-09,-0.47649476530379287,-1.8738302183771536,-1.1751624918404733
2004-01-16,-0.8923820545145495,-1.7877326827909714,-1.3400573686527606
2004-01-23,-0.7544580424367403,-1.8232046989127655,-1.288831370674753
2004-01-30,-1.0312821579153195,-1.838563949374985,-1.4349230536451523
2004-02-06,-0.8288200176173528,-1.8440002998535114,-1.3364101587354322
2004-02-13,-0.6838003418748492,-2.0264640785117836,-1.3551322101933163
2004-02-20,-0.3972035885569977,-1.9834764812523065,-1.190340034904652
2004-02-27,-0.3543716797395468,-2.029136540115838,-1.1917541099276925
2004-03-05,0.0106385918937719,-1.9999633843494578,-0.9946623962278429
2004-03-12,-0.6055082315068481,-1.8408684598942198,-1.223188345700534
2004-03-19,-1.117767918630494,-1.9310698428331203,-1.5244188807318073
2004-03-26,-1.3063523354265931,-1.9181299001452863,-1.6122411177859397
2004-04-02,-1.4442646097438425,-1.9979139119969551,-1.7210892608703987
2004-04-09,-1.1230505994682654,-1.9915543163281912,-1.5573024578982282
2004-04-16,-1.1855987699673012,-1.8696142497280042,-1.5276065098476526
2004-04-23,-1.173992534502026,-1.8062358679838104,-1.490114201242918
2004-04-30,-1.0116257577139505,-1.7718805271191003,-1.3917531424165253
2004-05-07,-0.9116612529911905,-1.8153374207020136,-1.3634993368466022
2004-05-14,-0.7550896462448738,-1.6785585193158736,-1.2168240827803738
2004-05-21,-0.8620547699242047,-1.7767196355237376,-1.3193872027239713
2004-05-28,-0.9373215765578276,-1.8818893498950373,-1.4096054632264323
2004-06-04,-0.8034740320843848,-1.8790065342262081,-1.3412402831552965
2004-06-11,-1.109166498835259,-1.8485739135859545,-1.4788702062106067
2004-06-18,-1.3107079927739538,-1.8758382706310577,-1.5932731317025057
2004-06-25,-1.3582341780157448,-1.8455191129179425,-1.6018766454668436
2004-07-02,-0.9901904269922203,-1.8376185725432894,-1.4139044997677548
2004-07-09,-0.8476420740333952,-1.9283841887876074,-1.3880131314105013
2004-07-16,-0.6706305398085831,-1.9955710925682384,-1.3331008161884108
2004-07-23,-0.8493616956753364,-1.9566354861111102,-1.4029985908932232
2004-07-30,-0.73549255460274,-1.927832680665921,-1.3316626176343305
2004-08-06,-0.5708825637602946,-1.9279187388619967,-1.2494006513111455
2004-08-13,-0.39963414725650687,-1.9036536750513402,-1.1516439111539236
2004-08-20,-0.6118050759671171,-1.8373187305457406,-1.2245619032564288
2004-08-27,-0.9117806293794655,-1.8091802379406943,-1.3604804336600798
2004-09-03,-0.8066850490121731,-1.7187961013352901,-1.2627405751737317
2004-09-10,-0.7796438788672476,-1.7587500743279951,-1.2691969765976214
2004-09-17,-0.7619281505477825,-1.758610549967475,-1.2602693502576288
2004-09-24,-0.35028490305459636,-1.8154468491966635,-1.08286587612563
2004-10-01,-0.20158474114289443,-1.765120242537178,-0.9833524918400361
2004-10-08,-0.26451212510963207,-1.7546066693848632,-1.0095593972472476
2004-10-15,-0.2791430461086333,-1.7510540870285571,-1.0150985665685952
2004-10-22,-0.3944783572723737,-1.7777041486119844,-1.0860912529421791
2004-10-29,-0.569391973656996,-1.8091838723027156,-1.1892879229798559
2004-11-05,-0.32895161067183654,-1.8456564901177326,-1.0873040503947846
2004-11-12,-0.2852674433742165,-1.8507620951035986,-1.0680147692389075
2004-11-19,-0.5687558008158375,-1.8196445266896137,-1.1942001637527255
2004-11-26,-0.41896860418520654,-1.8986536507788319,-1.1588111274820192
2004-12-03,-0.5128657270146793,-2.022043552430217,-1.2674546397224482
2004-12-10,-0.39889201200724683,-1.9676268474501395,-1.1832594297286931
2004-12-17,-0.4391100814609984,-2.0499931805237237,-1.244551630992361
2004-12-24,-0.4282311953077699,-1.911452520234137,-1.1698418577709535
2004-12-31,-0.4944233795777481,-1.908250252674375,-1.2013368161260616
2005-01-07,-0.5979764729343998,-1.861533444428645,-1.2297549586815224
2005-01-14,-0.9949999482370383,-1.849823478344405,-1.4224117132907217
2005-01-21,-0.7814676317611099,-1.8977346965300177,-1.3396011641455638
2005-01-28,-0.7096400985340567,-1.9314143420805925,-1.3205272203073246
2005-02-04,-0.7143670088453283,-1.9459888564057264,-1.3301779326255274
2005-02-11,-0.2984637572685281,-1.9405041441543183,-1.1194839507114231
2005-02-18,-0.14081049691086864,-1.9664900476417686,-1.0536502722763186
2005-02-25,-0.16095851539000255,-1.987252070156273,-1.0741052927731378
2005-03-04,-0.170411362860319,-2.020516838336335,-1.0954641005983272
2005-03-11,-0.10171017306902198,-1.972171085854825,-1.0369406294619234
2005-03-18,0.03064951620462393,-2.012800865268684,-0.9910756745320302
2005-03-25,-0.1406854790147952,-1.9210974807888055,-1.0308914799018003
2005-04-01,0.04486639392327388,-1.995210785946241,-0.9751721960114835
2005-04-08,0.17155699406928104,-1.9795284398805923,-0.9039857229056556
2005-04-15,0.012334051358328772,-2.0002113908990364,-0.9939386697703538
2005-04-22,-0.06918698723930652,-2.035399307168273,-1.0522931472037897
2005-04-29,-0.45436057114895817,-2.0391730398932464,-1.2467668055211023
2005-05-06,-0.38877786288986366,-2.0210476053339437,-1.2049127341119037
2005-05-13,-0.3297735917844841,-1.8902891943390825,-1.1100313930617833
2005-05-20,-0.24621710042676168,-1.8242224607743691,-1.0352197806005654
2005-05-27,-0.1642636357775568,-1.820924940746688,-0.9925942882621225
2005-06-03,-0.4227022656311805,-1.8866653257449297,-1.1546837956880551
2005-06-10,-0.2616886791157156,-1.9134454681731907,-1.0875670736444532
2005-06-17,-0.026821809891129055,-1.9847167013361395,-1.0057692556136344
2005-06-24,-0.11157638146386407,-2.0164907344867147,-1.0640335579752893
2005-07-01,0.053441630242138764,-1.8301021319229402,-0.8883302508404007
2005-07-08,0.10271178637454413,-1.7239905476242234,-0.8106393806248396
2005-07-15,0.16129643023334272,-1.7712890531813898,-0.8049963114740235
2005-07-22,0.17050081161239944,-1.7251512041717356,-0.7773251962796681
2005-07-29,0.3063092663132627,-1.7690910304779153,-0.7313908820823263
2005-08-05,0.44203027435470826,-1.7840842693974601,-0.671026997521376
2005-08-12,0.21329083618338088,-1.9017794968293265,-0.8442443303229727
2005-08-19,0.08404563783702249,-1.8981061181257537,-0.9070302401443656
2005-08-26,0.12485514292901849,-1.8903497348224927,-0.8827472959467371
2005-09-02,0.3588932536599153,-1.9823250932960108,-0.8117159198180477
2005-09-09,0.35957444598628246,-2.0348752777768984,-0.837650415895308
2005-09-16,0.5000636475729339,-1.9771777503065526,-0.7385570513668094
2005-09-23,0.5146690340348357,-1.9292724372014944,-0.7073017015833294
2005-09-30,0.7573960003759186,-1.8909868469371152,-0.5667954232805983
2005-10-07,0.8059682336841019,-1.814778027040656,-0.504404896678277
2005-10-14,0.7629425942778676,-1.8528811547122839,-0.5449692802172081
2005-10-21,1.038640204156005,-1.890983594441135,-0.42617169514256503
2005-10-28,1.1091228322979245,-1.8751748098679395,-0.3830259887850075
2005-11-04,1.2280880270216388,-1.8666887754626442,-0.3193003742205027
2005-11-11,1.1245506492899953,-1.8409420227557627,-0.3581956867328837
2005-11-18,1.345593337694832,-1.7309361035683264,-0.19267138293674724
2005-11-25,1.558465294586364,-1.7517716650481137,-0.09665318523087485
2005-12-02,1.9254347255573825,-1.8530917645814247,0.03617148048797891
2005-12-09,1.97017821202607,-1.9260786715394773,0.02204977024329635
2005-12-16,1.0541526909450931,-1.924644640646514,-0.4352459748507105
2005-12-23,0.8693725467623142,-1.8088339001529778,-0.4697306766953318
2005-12-30,1.2440053667751736,-1.7625374354518584,-0.2592660343383424
2006-01-06,0.9286559316517351,-1.8509999416050213,-0.4611720049766431
2006-01-13,0.9441354479782512,-1.891582891065344,-0.4737237215435464
2006-01-20,1.021268124218905,-1.8901099631082494,-0.4344209194446722
2006-01-27,1.3786859623092402,-1.9088514825468237,-0.2650827601187917
2006-02-03,1.679079919779348,-1.9231973486093954,-0.1220587144150237
2006-02-10,1.298422799158001,-1.8656557321225058,-0.28361646648225236
2006-02-17,1.3160083632988415,-1.869483331603398,-0.2767374841522783
2006-02-24,1.0431305661696357,-1.9078241833847684,-0.43234680860756636
2006-03-03,1.150900332539238,-1.9069156204181947,-0.3780076439394784
2006-03-10,1.1981598345478068,-1.8184099356775867,-0.3101250505648899
2006-03-17,0.743180932331931,-1.8487009391193672,-0.5527600033937181
2006-03-24,0.6585715628701518,-1.8468729094617695,-0.5941506732958088
2006-03-31,0.8028006113905725,-1.800101825635417,-0.4986506071224223
2006-04-07,0.9975412606593911,-1.8684341235076625,-0.4354464314241357
2006-04-14,1.1287986036268174,-1.8894450793276143,-0.38032323785039845
2006-04-21,1.093351123231227,-1.9523482679207103,-0.42949857234474165
2006-04-28,0.9420450524653434,-2.056917708484366,-0.5574363280095114
2006-05-05,0.9250117637269045,-2.1799233054103753,-0.6274557708417354
2006-05-12,0.4856076170738754,-2.2238845215701253,-0.8691384522481249
2006-05-19,0.5462201300666558,-2.2117278480016385,-0.8327538589674913
2006-05-26,0.818527552649624,-2.165817089477493,-0.6736447684139346
2006-06-02,0.6989264711880768,-2.196888289585902,-0.7489809091989126
2006-06-09,0.9621580878408915,-2.1131040544972484,-0.5754729833281784
2006-06-16,0.968552658751577,-2.1420400092885434,-0.5867436752684831
2006-06-23,1.0524340662592258,-2.065591248146161,-0.5065785909434676
2006-06-30,0.8760981146506499,-2.103877381418582,-0.613889633383966
2006-07-07,0.8991914677209806,-2.1215935143336755,-0.6112010233063474
2006-07-14,1.2062382365732849,-2.105629325172172,-0.4496955442994435
2006-07-21,1.1931802959891347,-2.1741606229708235,-0.4904901634908444
2006-07-28,1.0333716648835913,-2.19698755971586,-0.5818079474161343
2006-08-04,1.1081047496184777,-2.3339696027551478,-0.612932426568335
2006-08-11,1.4140608959174865,-2.331816772745863,-0.45887793841418834
2006-08-18,1.3573551124704342,-2.2513374171237825,-0.4469911523266742
2006-08-25,1.628665467150102,-2.3221185173694265,-0.3467265251096623
2006-09-01,1.8298765290799455,-2.3718953050954377,-0.2710093880077461
2006-09-08,1.4672036416199419,-2.242134220279375,-0.38746528932971647
2006-09-15,1.711774695520339,-2.300514255274689,-0.29436977987717505
2006-09-22,1.5900611730844667,-2.317105263798292,-0.36352204535691257
2006-09-29,1.7503470315755962,-2.261898526275985,-0.25577574735019437
2006-10-06,1.8407022173928838,-2.267049203917625,-0.21317349326237067
2006-10-13,1.8911647703298007,-2.2431489176066637,-0.1759920736384315
2006-10-20,1.9448451121142043,-2.3276716625516,-0.19141327521869778
2006-10-27,1.8434331321002249,-2.3648795928995745,-0.2607232303996748
2006-11-03,1.9120364793233693,-2.371152078984158,-0.22955779983039426
2006-11-10,1.8534562483598551,-2.364668249968081,-0.2556060008041129
2006-11-17,1.7874802841086341,-2.292466064837889,-0.2524928903646274
2006-11-24,1.7377096855316145,-2.340256445626497,-0.3012733800474413
2006-12-01,1.8641516208082876,-2.438869055289948,-0.2873587172408303
2006-12-08,1.9473416658976543,-2.3799990929417447,-0.2163287135220452
2006-12-15,2.1609830722244867,-2.4126993603770117,-0.1258581440762625
2006-12-22,2.3783958922849053,-2.4248337194432845,-0.023218913579189593
2006-12-29,2.4575411781058683,-2.405728610520524,0.025906283792672236
2007-01-05,2.107680109856571,-2.3515863857130808,-0.1219531379282548
2007-01-12,2.4340806836551403,-2.512149171574567,-0.03903424395971333
2007-01-19,2.6884393498424335,-2.5658616574114483,0.061288846215492576
2007-01-26,2.5910834374795115,-2.505003339650214,0.04304004891464874
2007-02-02,2.4355913874816304,-2.516325510518857,-0.040367061518613356
2007-02-09,2.6198046994944995,-2.4695648805246204,0.07511990948493952
2007-02-16,2.4341734131554005,-2.4203245131548847,0.006924450000257876
2007-02-23,2.8526312576909976,-2.4750549690644053,0.18878814431329616
2007-03-02,1.8790790516517117,-2.3264801958595758,-0.22370057210393202
2007-03-09,2.103846974942102,-2.3341667363000482,-0.11515988067897309
2007-03-16,2.0316318086856646,-2.289623945829474,-0.1289960685719047
2007-03-23,2.445416560303618,-2.418486261063549,0.013465149620034422
2007-03-30,2.501090807522723,-2.4326295414296832,0.034230633046519854
2007-04-06,2.8570069182146107,-2.444294820356708,0.20635604892895132
2007-04-13,3.156297598701579,-2.510508799087349,0.322894399807115
2007-04-20,3.2269252342937578,-2.5586878432907993,0.3341186955014792
2007-04-27,3.3812796327365815,-2.5384772614753106,0.42140118563063544
2007-05-04,3.427965369327188,-2.5508802549427405,0.4385425571922237
2007-05-11,3.4422251273333146,-2.539616956061006,0.4513040856361543
2007-05-18,3.608839417969468,-2.562972637450982,0.522933390259243
2007-05-25,3.6989148685026185,-2.6257012633809937,0.5366068025608124
2007-06-01,4.038051438292935,-2.6515372944542603,0.6932570719193372
2007-06-08,4.116426472871389,-2.620704652014617,0.747860910428386
2007-06-15,4.343385847874429,-2.6593146365145137,0.8420356056799576
2007-06-22,4.559621163366751,-2.709885011386232,0.9248680759902597
2007-06-29,4.525389814671727,-2.717691771290856,0.9038490216904356
2007-07-06,4.786872068663902,-2.729667753039322,1.02860215781229
2007-07-13,4.69116285078478,-2.7704211250179793,0.9603708628834002
2007-07-20,4.708286597560189,-2.8342416385528715,0.9370224795036588
2007-07-27,3.6733625546087985,-2.71534042756799,0.4790110635204041
2007-08-03,3.661760120109628,-2.7317792619306274,0.4649904290895004
2007-08-10,3.5686582618809815,-2.7100419730475522,0.4293081444167146
2007-08-17,2.155025676538023,-2.559741303028541,-0.20235781324525903
2007-08-24,2.9573980289274253,-2.6788449781786885,0.1392765253743684
2007-08-31,2.636119731112916,-2.695989844584979,-0.029935056736031473
2007-09-07,2.232673471175406,-2.691104946803597,-0.22921573781409554
2007-09-14,2.9567867932256986,-2.6463691276333114,0.15520883279619357
2007-09-21,3.5184469818181117,-2.670203333333685,0.42412182424221334
2007-09-28,3.707158014270678,-2.7483326263057224,0.4794126939824779
2007-10-05,4.2119508807704875,-2.822616012110741,0.6946674343298733
2007-10-12,4.514198709946962,-2.824459596244943,0.8448695568510096
2007-10-19,3.7548058462011245,-2.8161165553123366,0.4693446454443939
2007-10-26,3.985559662052809,-2.821662520821215,0.581948570615797
2007-11-02,4.360946432729896,-2.9808399888156427,0.6900532219571265
2007-11-09,3.503345669176404,-2.8323144569134397,0.3355156061314821
2007-11-16,3.2189485714737183,-2.6222366859723527,0.2983559427506828
2007-11-23,2.619396322982563,-2.5285102308605083,0.04544304606102734
2007-11-30,3.10358092868288,-2.617523284743643,0.2430288219696184
2007-12-07,3.207558189431599,-2.4887858368442264,0.3593861762936863
2007-12-14,3.248140945591092,-2.5009343435098415,0.3736033010406252
2007-12-21,3.523274300933307,-2.4449317640094748,0.5391712684619161
2007-12-28,3.5078263894712083,-2.3734166140934616,0.5672048876888733
2008-01-04,2.537933505097345,-2.178889188726115,0.179522158185615
2008-01-11,2.746986237825243,-2.0843626255448786,0.3313118061401823
2008-01-18,2.0463276844034173,-2.0780307876731214,-0.01585155163485208
2008-01-25,2.219305415980588,-2.198236163976325,0.010534626002131509
2008-02-01,2.545661300310364,-2.118454474356217,0.21360341297707364
2008-02-08,2.4838116839442628,-2.106069703050631,0.188870990446816
2008-02-15,2.6749030241315657,-2.1215886397207706,0.27665719220539753
2008-02-22,2.774122777892636,-2.093314035512742,0.34040437118994693
2008-02-29,2.3557446162879065,-2.0492454678136576,0.1532495742371245
2008-03-07,2.1375622016626217,-2.081158225860455,0.028201987901083303
2008-03-14,1.624330777652073,-1.9495670173592232,-0.1626181198535751
2008-03-21,1.229129857739992,-1.811736268854006,-0.29130320555700695
2008-03-28,1.3595117361438194,-1.7705361909291297,-0.20551222739265518
2008-04-04,1.8698220171666373,-1.8452650989247692,0.01227845912093406
2008-04-11,1.7480417512730055,-1.705377014573152,0.0213323683499268
2008-04-18,2.399326887355503,-1.9082487808434465,0.24553905325602832
2008-04-25,2.386169053946843,-1.9255915022927677,0.23028877582703777
2008-05-02,2.46875837893501,-1.9596004026104132,0.2545789881622983
2008-05-09,2.0231080352885664,-1.850952080334687,0.08607797747693968
2008-05-16,2.401405262369736,-1.8895363058402428,0.2559344782647467
2008-05-23,2.462517657029894,-1.9030649910654065,0.2797263329822438
2008-05-30,2.7960010748732005,-2.0020921214997034,0.39695447668674855
2008-06-06,2.599362102862514,-1.8322152959677127,0.38357340344740054
2008-06-13,2.8613114259646104,-1.8698708762001537,0.49572027488222836
2008-06-20,2.962467314408937,-1.9454396218251038,0.5085138462919165
2008-06-27,2.863242904905533,-1.9567802875727869,0.45323130866637296
2008-07-04,2.9359021648534886,-1.9345840288083263,0.5006590680225812
2008-07-11,2.9645922498708113,-1.9157687678520325,0.5244117410093894
2008-07-18,3.1298859145374807,-1.993773652155012,0.5680561311912343
2008-07-25,3.0099376283125703,-2.0068963423787993,0.5015206429668855
2008-08-01,2.6604018531218343,-1.9715463181946664,0.34442776746358394
2008-08-08,2.434941533466565,-1.849912039357753,0.29251474705440594
2008-08-15,2.2980647209007206,-1.6895457569619647,0.3042594819693779
2008-08-22,2.288106635754337,-1.6206389131259038,0.3337338613142167
2008-08-29,1.8521587981559344,-1.4732695718122084,0.189444613171863
2008-09-05,1.1196122813617093,-1.3031644267535087,-0.09177607269589971
2008-09-12,1.1794101312411565,-1.4858124200059057,-0.15320114438237464
2008-09-19,1.4112723583351903,-1.5714321680390506,-0.08007990485193017
2008-09-26,1.2306676720819751,-1.5802164742215667,-0.1747744010697958
2008-10-03,0.17701737015351063,-1.3807147482474753,-0.6018486890469823
2008-10-10,-2.069261883928682,-0.9472870581459388,-1.5082744710373104
2008-10-17,-1.6168583621516825,-1.0920940954896572,-1.35447622882067
2008-10-24,-3.984947648544037,-0.4853212765106683,-2.235134462527353
2008-10-31,-2.747999994878224,-0.6097847882464852,-1.6788923915623546
2008-11-07,-2.6702740125083877,-0.43940823080385305,-1.5548411216561204
2008-11-14,-3.3862982502018766,0.12892000053476374,-1.6286891248335564
2008-11-21,-3.905582612973592,0.01757395104598807,-1.944004330963802
2008-11-28,-3.626026595630774,-0.29530242995692446,-1.9606645127938491
2008-12-05,-4.279671648317893,0.14507837203940668,-2.067296638139243
2008-12-12,-4.218653001029773,0.24990764998913795,-1.9843726755203177
2008-12-19,-4.033839409683628,0.5335521870809431,-1.7501436113013424
2008-12-26,-3.704258698020408,0.8312346158449735,-1.4365120410877172
2009-01-02,-3.3478616964281205,0.8086136005285242,-1.2696240479497982
2009-01-09,-3.717776210839153,0.1712574353477177,-1.7732593877457177
2009-01-16,-4.180511402303221,0.46000534328496645,-1.8602530295091273
2009-01-23,-4.755889913702881,0.9693503002097147,-1.8932698067465832
2009-01-30,-4.7498686795756,0.38364249188920146,-2.1831130938431995
2009-02-06,-4.085254254627285,0.20071137536502084,-1.9422714396311322
2009-02-13,-4.268448617065057,0.48586582807555573,-1.8912913944947507
2009-02-20,-4.207842044505076,0.4638486287615705,-1.871996707871753
2009-02-27,-3.6968847943210332,0.4818310230270921,-1.6075268856469707
2009-03-06,-3.583479762666112,0.6666517106655743,-1.458414026000269
2009-03-13,-3.400877981539212,0.755626300898683,-1.3226258403202644
2009-03-20,-3.1274796343549545,0.6960495613327228,-1.2157150365111158
2009-03-27,-2.808903467855264,0.6807800426507703,-1.0640617126022467
2009-04-03,-2.088270258784349,0.37528126059621,-0.8564944990940696
2009-04-10,-2.193206697912809,0.34919486883389356,-0.9220059145394577
2009-04-17,-2.4562326622340196,0.18479025913635044,-1.1357212015488345
2009-04-24,-2.673583439360615,0.375518815537019,-1.149032311911798
2009-05-01,-2.214800216077093,0.1837152855469774,-1.0155424652650578
2009-05-08,-1.71308604960187,0.08604296802344272,-0.8135215407892137
2009-05-15,-2.6446476251350877,0.11629228592922165,-1.264177669602933
2009-05-22,-2.025497299889322,-0.2274488696854215,-1.1264730847873716
2009-05-29,-1.577614884528089,-0.3352002116800723,-0.9564075481040807
2009-06-05,-1.2374804705775506,-0.2832269737960402,-0.7603537221867954
2009-06-12,-1.0749664120899662,-0.5321658185517686,-0.8035661153208674
2009-06-19,-1.5804570033709349,-0.5586843086993069,-1.0695706560351208
2009-06-26,-1.7868008734880358,-0.5207552480961604,-1.153778060792098
2009-07-03,-1.8157387597657353,-0.4436560435332096,-1.1296974016494725
